transport,electricity,fuel,predicted_emission
5.248495270562108,54.21242469665093,13.890480980118632,32.806194687705336
41.695764280467536,61.76782465259371,12.301657643034499,42.953584685899735
36.80858047314277,23.00438800544654,24.71139474270272,26.50861062560829
37.80532256184443,15.742873331209704,34.91163407724428,28.826542274284492
39.70716560086756,11.418315162780184,37.97588169908903,23.54532309295324
8.332009328034067,48.51829002659596,6.02442056734279,24.688807830478588
21.130957784492267,46.42564216532685,7.883487278713354,31.05695392987555
10.214107678630837,42.8018447628442,37.89997783375703,29.147191702173284
43.83965416440171,23.916825766958524,29.98833867672212,31.63217831359441
33.04841570724011,33.45435975433088,35.553765343531374,35.22053187631928
19.890411118369215,45.668580111170385,9.70004009714304,30.295605127957632
7.860125762871064,39.80601153155016,24.32826310215727,26.063038619224706
18.9942044772048,69.26713121289325,28.643304587863998,42.868596971856356
19.633249491203618,18.18638515340399,27.84425164698496,21.364483200887964
37.83227802521289,51.708673242855625,17.50976425293453,39.76468775849693
33.69008621098459,34.259126086257524,2.585005884269722,28.640749309366008
44.924573415934695,35.69197689553688,24.151190158562,35.62136428004518
26.24967163228772,53.05586593949057,11.617858488825133,35.0209584930774
10.381741067223576,51.54616907946218,19.109661353429832,28.67140214486817
37.09601542503478,69.4753596221313,38.388078573185055,51.85511772334579
39.23532718776038,17.703657367247516,17.16334207041252,23.50967701780233
30.25747389062733,16.24657896304998,33.912461053248215,22.455475705417715
39.69352309795524,53.46032902772447,9.164543018471543,40.30011204616543
27.220801836397584,44.70321502038455,27.553498924951096,35.579906738617744
28.522977322189732,26.449639993588352,39.126264268679854,31.27638038351428
24.239345826134734,14.765162139339196,5.871937833171598,15.440230429333917
6.143860703484283,15.139494975785832,2.3161578046332965,10.242461239923296
9.8551142146987,63.651452479847094,18.476146120039346,36.88926795963093
6.414313355903041,21.512039483124575,5.519768355951953,13.918928728825705
33.63846850687012,29.402293726931244,30.43860528769679,29.440909846458673
19.1460191484347,23.59938413361928,36.75284922624524,24.970126371872247
27.885681102411624,31.299778349916238,18.492796962932836,28.271728628002265
45.84049132667418,14.165430564765602,11.831042401906757,24.79918113267772
16.21815031169937,41.14358745449622,18.507326122251172,23.719476871326147
23.46723153660334,14.056753815532893,29.49101707830004,20.75825291840794
38.99980123443719,58.021390469341696,2.344058140054097,44.65342985006208
15.29591744712301,24.022724914625982,24.39925160041849,20.323569100644477
8.464095942295685,42.400714876270634,25.305084025720404,25.647617883558716
18.038815381119562,62.80474525368749,26.23215338204555,40.568848543383126
12.2549579264302,49.05264214283165,11.196839039273334,29.22704846731262
46.83639435541579,41.977467193080116,29.134003488368815,43.49486928978817
41.365417080398764,29.460025186922536,5.472876480607503,26.31374629655843
33.503169042969056,29.980114783491874,9.57227278573843,28.59437587990818
44.215726558447294,50.16921731189141,35.34386177287031,46.30126856288468
41.165243460460154,69.64836167327005,30.07147972760952,51.47960083577339
13.395652649871613,49.710351390962714,2.5223310524311193,28.239977399717887
45.165154932049,43.46700504220149,11.438297894052408,39.71453103721502
29.270400886204282,53.83903061435477,10.147446353740253,38.246324117436096
41.334806982382815,37.91233673702309,12.290640465404959,31.699823444427906
45.324108496557194,13.608540556047114,11.407271270635682,25.909051851654326
19.310156373733875,43.73780895267459,4.375999238228138,27.186391397091015
9.952336603745454,67.45751707032281,19.439739630679174,37.87289661512304
15.257082314387375,20.518176541459578,29.843872041874274,20.688326644070635
24.219850488181535,51.400293449239946,25.055805539262582,36.317754853277506
41.81066446651219,22.05602131954339,27.56912340672703,32.45618183263333
43.732876246535454,42.14966106838487,5.083668784377088,35.12315200423759
5.312845873903582,15.800586978803178,38.15664698671792,14.361997336904931
27.983628615990458,37.02225617549111,33.86268968603494,32.43976351983519
23.783495141695056,55.369799733714764,32.59343210283518,40.1167090339529
14.99485147118286,30.854291454338924,33.27338459158716,28.24573565627805
10.393941530015727,49.89470346923308,37.44299930904493,34.785285328367046
20.192682713163258,57.726997647383754,22.68165071232051,35.87984747589984
47.43093667606336,65.63066916876716,9.610716678969784,53.027152131719134
19.544131940933987,24.078524911327214,25.437777098396563,23.292888431059414
28.345577978451473,33.958954948558485,30.229496759381682,33.7991628471837
36.635853150283005,19.144960799825046,30.040860947452966,27.142524284856457
21.363332107068228,69.5490101295025,21.815062918341443,44.203951868829186
48.73019372244323,65.62005807545772,4.601431334675966,49.183817212783104
48.310128272395005,42.39742781683358,16.102291660344857,41.64423516849085
16.330203312141386,60.52199766258528,36.98913112160758,42.46303294249083
27.376182765157346,41.25747863632253,24.20905857078219,34.7337350684526
18.539523941754634,47.415141280165585,22.45661384371711,31.68679626204384
17.81782224698604,15.347465926960997,12.216433546523353,14.442392078970109
6.659912630953976,55.316225229808474,16.00105895683,31.088697586262104
32.43039502909536,17.66280901811409,36.023151387820434,28.369788740580944
27.620556045298766,59.564057815151706,27.325595806019756,41.49069839232357
7.316543806249521,56.92168526022316,31.920707016588647,36.690034034034255
17.539090890647515,52.52468186457859,19.265126076570894,36.53304735707353
45.87196486849942,12.169622831485727,25.949394339334,24.888755007863335
15.780285080013758,28.187701356719717,11.438577132241885,18.821439407384506
11.52026924410504,25.78675419465057,28.807511550772478,21.11688581537334
27.025374212490334,31.608184448291144,18.248850680726818,27.94755944862639
49.35427043497703,15.258564805830312,18.816729562960333,26.854560699923567
15.892487218017518,66.21746938186376,26.674248333921504,43.399486772663415
35.246099633264535,43.22813444274258,37.57866361581921,40.152661817077494
39.27288268979229,28.33145863948141,4.432241171127595,27.460007659900935
15.693689479657985,33.818891024457,33.34024301918629,24.50752183498615
37.76973568753368,36.83215243029014,13.110558195663339,29.784356090545007
21.550240972366396,46.03566000163704,18.868939271242358,32.59443769587699
33.453762376711076,40.94076566178987,2.83270649345034,26.433511426034716
33.50883698424026,65.16351839286504,13.439750957703895,45.76490123210228
29.10986078336413,39.817808974349816,21.099987219944957,32.01015506787921
9.063039652448374,69.52948088939877,4.134690939202683,41.773454405616384
42.58861230151571,61.085497464705746,20.661637716560275,51.14264820919236
19.435102923728113,22.51063086144015,37.23020389662024,24.015212551781918
13.393332967993441,65.83571287863498,6.004942288096599,35.30205178674013
6.834881369964377,16.981983873128566,31.048747666869165,18.23501378377328
31.59018244347088,59.0469825094715,17.567500028287718,44.5475512099706
35.49039628290271,32.837397608594806,26.896601151924845,29.30172973839655
5.746452301753527,62.67845922670417,11.888990723438715,29.021612171608982
28.044187623467643,62.083401406447024,8.060705976571615,38.12106788532039
15.192309883907209,58.35552400705727,8.097579342306604,34.362285297352344
34.032775568425244,57.40182617842368,4.678693934439496,39.671779197142584
12.846489305224615,28.280748345882447,9.054574786247235,21.173065879692867
36.09219821461097,14.85515698307513,27.240336629580796,22.365762286683193
22.403090583524182,34.178810725909685,35.50424325005331,25.69010745496573
47.152849493153056,20.41147089919052,32.936776052464154,33.99204282833642
11.188442486569697,51.6970653341477,28.035103775230397,31.130262479781468
20.347985797261632,30.765983592267133,6.196410809621901,18.168794078708885
10.106308455826507,68.53661205159489,12.989122959246094,37.26663546652495
46.61121282253532,48.45832464071992,13.772661262253822,42.46105420509945
44.48027090214415,59.34883381806166,11.498363963109608,44.33062856225756
16.607373247182004,17.951480364510907,21.57021506896948,17.289093041972528
34.69928207153806,61.720868936357355,22.35104496542756,44.07062427519283
41.77499900905471,65.36543143080365,15.561667056502188,46.40686168352966
29.984036521975806,39.22371512913615,15.443988031984569,28.537787973319382
28.83427602602029,46.37517626505865,33.48511272043109,36.22848711848884
15.883353090520325,55.88858805417973,31.993128236148053,38.15022366332023
9.189624551265464,20.490317635624752,13.696241603868334,15.819616932500718
45.374709107899704,40.15396458780654,36.723960867183855,41.631344037648255
45.51881257234987,33.919781666338785,38.20697064609523,36.84658331568719
33.48956557729706,18.782439529734948,14.41621659714155,22.69368273559167
20.25634059719153,32.05206533749188,15.468148054136085,20.25264812882989
20.714430857569738,14.090338563129613,21.214097830034436,18.190476047335398
37.668005549160775,11.548714416969219,37.762590876279596,28.79095702072547
45.36996169786597,18.109977349289366,35.30013845940784,28.14073982923066
44.91888909193028,67.78690669535044,5.897582578176412,46.23338036408307
40.09439956359307,42.97177215370102,16.923768244313816,37.413304522706056
33.891424076942954,67.94932966919319,23.02810521049133,49.550503089020204
8.786298424777197,35.94987269980792,21.11903395695852,22.580004722376987
12.27329213425762,28.708967985115574,9.366796581601921,17.70354649808077
45.43493848371857,40.36851177041464,34.635037304389876,37.05721994203389
32.289307684681546,36.37070131797461,27.72374975387982,33.41969949211929
5.4138673227483345,16.339881055704634,33.84051824436854,20.1000557671902
9.566219428971444,48.44957888141237,34.63304261527994,32.63181274376092
34.85757960986251,22.962290950575976,30.43752243929811,28.57613032070326
5.227771273079841,47.175277293869776,18.690002847489257,27.440759918851167
12.236362313787438,49.0120655438892,25.20077669058613,31.356127634795765
29.693020521496376,19.12149118771889,8.09388543255024,18.989976558987017
36.135283896171195,13.68097762664009,27.598525864046493,25.97005429981267
34.338256677617025,56.84569516410639,8.811623718092669,39.812800450855875
15.09211892572519,37.588025426159206,28.37008443938596,27.906096457519965
37.04806496063912,13.489827730328548,10.724730108650808,19.231459182045196
15.676208937356003,69.69197903018602,6.466949405708359,40.7484694366695
19.642986417167048,13.466833659781997,8.280810625432382,15.920688008663062
38.592113230311085,51.702113731513194,2.0757011383246704,36.082489362720146
34.23348045712466,69.02073551580482,29.312105478434148,50.90711994515651
43.215053472238004,24.350806252955536,29.831239864218407,31.05423782518656
34.592580153515456,18.53496212123177,21.56746729670386,23.197622482603403
30.573887150096223,17.283096365345735,8.13178644010458,18.5852049199996
9.215364552264163,28.196508854055732,5.17506482540621,13.406682436522596
21.54721113767451,16.062748660638803,2.7269007246169066,16.258225701233332
16.934106545677643,51.52968050164792,8.298430724678386,27.112689904987718
15.97953395205876,13.737507887803762,35.852510329359575,16.488329836072648
48.785474963860054,40.56532768898738,11.178399984663907,33.41381767617106
22.689397610004217,69.8018112311786,15.462310434254196,42.272426918800896
45.1420949829701,58.83821617036113,6.003128410290661,43.17691528221643
33.401238169876834,46.913166293860655,10.449729580430471,34.23791168140755
40.76650865937418,28.3752172471967,21.730533689647796,29.298077140607887
27.618669189733644,47.43375017749831,25.094601957634797,33.6861746809347
30.96067480818616,41.6224878346991,11.32338793831602,32.75977302323611
27.163296221848874,35.565003033422286,4.193822050554454,25.249065589381054
13.785934450912002,17.842622604411968,16.859249026841148,16.858823678245106
37.510345186767736,63.196252914428,10.899728095200697,41.97638287365301
17.63475630983851,36.98707892927935,10.343049082732474,25.247085528707846
6.0942184894154225,21.677350709245903,38.4747865031113,22.18929766571044
34.046253315822554,32.06556105263738,25.419418465177515,32.60190642804579
12.969980573317201,34.84778515173562,23.161380840539643,24.02844505061702
47.320636295881144,59.65227373401246,17.799453933886234,47.480034611353105
47.92678596511643,54.01686283368412,18.29988467034548,44.26060994795726
46.16889755992018,56.158293618480386,22.554390145847073,45.956984672847106
21.657141511495,10.661875865718834,28.464332667372076,17.419488097774135
5.695547743799034,34.96923989078569,28.68155165490952,23.137239580394343
46.77433531644764,38.88064909811942,8.524368492807083,35.996369859620174
24.268286674279146,11.1515366093834,21.004284578911825,15.726231326838693
48.49946685696513,25.588792524702054,17.654407611295873,29.988893904332937
48.36289896901638,55.6173893873281,35.0800247182366,46.19375969943828
43.3854254960312,18.226582343739942,25.993919006298302,25.385102570546138
18.250200143131355,42.1186078871555,22.23515452380731,27.353409119636453
22.329397787086638,22.91211232103425,6.38499640279886,19.721664064113764
43.30115021825856,10.727246478633596,25.014239794289637,23.199936419649774
19.261490232032493,24.47208745597249,6.45374841584887,20.07193954803096
12.627173600874162,68.55242529460322,14.81384987149858,38.30029961468225
30.05605681062576,58.092226712979375,7.427994662944611,34.20971241027255
47.12696483723514,67.574598659262,28.29879858692602,53.87271797552878
36.32134085037379,39.27124263558174,9.8375803257738,33.97364183998079
30.652752654021423,16.58417192065021,16.890656181144987,19.581746679759384
9.372942219684585,42.87756933842158,36.03564154951359,30.62294737487202
32.67532520146264,37.26264007359765,9.764022569160872,28.444359892644645
49.552423254691846,60.661424964376955,21.296592430433606,49.09564861269517
11.30378068564358,15.884954847054676,17.932323124308837,12.162020732101693
28.324834356368154,39.29446822130669,2.68871355973773,24.54773253119526
44.48178823675799,19.002919881639055,32.124808315766884,29.77926711353031
38.3345877989392,29.4805556134036,4.623744439954789,27.360646751101623
36.36570834478706,54.241424643267976,20.021690797124236,40.3456177823417
36.611783779419916,38.56108776212599,23.3057752076801,32.459707740844564
21.177101804888984,32.553297108746165,25.88020535135431,26.437212276655508
18.2116329919022,33.66857671420212,28.16800191369927,27.697120956458047
41.421251996533115,37.5668061043592,11.624350573863174,33.63758500027579
41.455102760563136,57.100992630223416,2.379193513021076,41.04557341360027
44.01825433610467,63.52508133641406,29.490859169486654,48.55061705201182
46.09582486504121,67.3200811902357,22.354950775207985,53.2420012228444
28.010407948742202,57.21420317531771,33.77247272187545,39.95218208221827
27.568233260923982,28.924413744880763,33.212757790226384,30.282539978738452
40.92328305350488,51.28808236519253,34.04639437593956,46.57584719417118
34.24837688499943,36.25618744332351,20.433597079222526,33.35075186058767
36.588509476596656,25.28023732276307,14.677879041800894,26.71261246628273
40.81067012462455,60.45229476555536,32.079211698472065,46.84651543448696
45.05024038179048,12.3055809377395,19.149176295111687,27.20710611672429
20.209782058319114,64.1057195281254,8.970803463330512,34.86920835021088
21.901232868797482,37.68864787748405,34.489012743336026,29.582877076854857
9.229187292839105,48.232088608496824,35.5372753173492,31.246994958803658
31.022606344827828,49.56123533234696,19.719770733326463,39.579729781935164
6.617402320853394,63.70706444239218,4.876589637771923,32.71912301101135
25.95191081596071,48.20018093003244,16.737391416843387,32.184636970449034
29.419008561840947,46.836015085603705,32.53443105957893,37.259130586311976
17.8943563457728,13.999122433641398,36.26741308475669,18.587466144917858
31.587496725605483,41.104481316712246,9.731964214908642,30.079455304997087
6.372511247257224,19.0101400490225,4.544997256960318,13.651720527105773
6.6806684937146485,54.246026123289134,35.33931721904787,31.0733229135628
42.01702522968462,40.73331524876047,16.79738768119726,39.61298994004002
21.20857886350683,50.8136667525012,22.586916642167402,36.462995349655664
10.717723069334816,12.500374036143056,38.786500857928836,19.315394903324723
28.500946702466198,15.087520962748194,4.529459660740469,16.744728687197433
39.64970988943749,52.97940328376094,26.63608428317963,42.74546535747326
14.711946237357942,14.325060159920401,4.816006057844949,9.692355837559026
33.03007141185501,14.275403665915515,16.267819281727014,20.18869568602303
8.84063592471956,10.726508514093247,32.54495271735098,15.417451643750306
7.325677452587346,67.39008389796881,18.47194484471411,39.17603995499715
28.91095842056666,54.25050156754042,39.89292944831212,40.295833408649045
29.328580472454792,31.19508451012385,23.244252827970882,28.220629886538557
33.6843455674193,27.792134877259315,14.204161800166233,26.83421556293165
37.67411001751977,30.982193784750972,10.364230384380619,26.409193381761014
48.91334357581406,56.47921187087091,15.319780302874149,46.781970137518464
28.23351567355379,49.68223666422487,16.15626440286293,34.02200920173238
19.533041282356066,21.111734072048076,4.611119753510517,16.868288029594314
40.78337876459167,20.44656012004506,16.04381957821738,25.779999793447082
17.187451306793342,15.903738982803839,19.641063750090545,15.521826238218159
24.753713931753623,49.61816318208029,29.464034585074575,36.87069025410371
8.530537160401968,55.86235973330416,26.9557204194211,33.08367481287574
6.1407834536955885,25.902785699500242,28.93309489870786,18.84843098875281
48.31917866050663,11.25669766185477,2.3178199113205697,20.983867217915392
42.61910542304926,14.930300048585641,10.27136118406037,24.328643498308764
36.31883927421641,68.07160209070183,27.144002959194548,52.07984981561505
23.402882498642146,27.726686648645217,20.391595990830393,25.02611153025943
12.798244403188061,56.15338887028802,2.201912075397146,32.18102937764712
12.039666920198872,47.47981413125583,32.57079641240925,29.313515213309657
16.26093041740679,32.91637837917375,31.36676378503282,27.092571552314666
29.71519991177542,22.341235731733306,22.83992819375538,22.827125049210327
37.156816521502805,17.283185089564384,4.52560637949834,18.733590493665822
34.70888195229791,46.900778082331996,31.127571882238218,38.000230381883235
17.59702536256743,56.478026838267276,24.18111633379183,38.79409288970439
47.96893762984374,48.63425521246784,31.71447913200245,46.91747049979562
38.20536125130958,41.8181279949495,30.566385711041935,38.78932062200282
29.945932363013032,12.517073405898175,32.51407873439781,19.551173986808443
32.527433580545846,68.10932665566303,21.684306523375742,45.97809875013868
23.882002809250547,57.92285149927447,7.33233169135357,36.49385051398539
16.147894527552086,27.569322202057883,27.50398398842817,23.909827332412107
21.01877053930677,68.79821976153104,25.578003831974883,39.743782180879826
39.10307497089661,46.112895378179324,30.205621113565314,38.697367686667825
5.647706988339014,44.94535949243479,8.455478229927941,23.765049335202466
10.223268822811232,54.884390765771926,9.40905759621099,31.230513270857873
7.070118890978874,58.706187285408255,35.835561654334484,31.667182578943326
6.8327961043536565,49.38871643989016,30.49915634117869,30.391984351750374
43.495726280495326,17.685744781972,36.51268257061227,30.770723403941123
36.664603672101066,30.296050359669906,30.831182204228988,34.33129436496505
26.337822308929635,65.685018419563,24.69190162763147,45.10059159092989
9.402537229295067,23.476936710631115,26.857044007059198,20.392060989066724
27.122714380257456,32.330021430250795,35.78686110972038,29.598950885243173
26.306229685125455,35.92461297665176,23.99465667145374,26.356183289331334
12.794084145950684,36.36429938166713,26.03087032447872,25.26193272360589
24.523324215708787,46.77637494967153,7.946115208136822,33.225018894894745
22.932713047881805,66.58455026468246,20.009006364411903,44.778207513796985
32.71325441234974,24.441562709950297,29.22309025440776,29.714058519277167
33.579214289043975,17.290082578055085,12.295822536021886,22.851108314098024
7.038680439742003,21.848229391596238,9.685658859932328,14.991652448886404
21.857567658191204,63.21549401255617,13.92541871252779,37.76996723500119
33.16369620714064,48.74864875931236,11.17702386372767,35.51946979982808
27.641131636103946,27.15440735434961,10.166680207383042,27.265354475222974
43.542042853474506,58.95681633811704,18.144332028987304,43.514032745082446
34.64121342285253,61.68219978180616,36.497863527574296,50.410544886745726
12.332049218664336,60.79086032141668,21.268266576071294,35.28170137740016
8.175593633019343,65.13559201837327,9.140974470982275,36.65153329221136
33.9088675192842,25.134461210401696,4.924923436473215,21.349965844729798
6.193008974372981,55.3025157247767,28.453933515241157,33.91628032255759
31.35990115730585,37.632369836448404,16.546353048582738,29.746262169280136
47.31036086412309,60.519913173403694,33.22957597024365,47.607968040675104
30.896338004414552,53.70944062969679,27.061409208349268,40.83231651140039
22.467646679293487,56.586846789983476,32.257175120572,41.79813599455163
33.947969829905894,49.36971026086429,12.333949497901052,34.87506608024921
25.62138007211825,20.645726168182414,28.309639053520208,20.921955690710718
29.552755519217072,42.7016151338163,12.034355418361313,31.782372796945666
47.36591639494363,69.0801843714705,37.68460221911108,55.02620349165985
22.37461870103484,66.24328398982713,26.182222698268227,43.97367813554705
48.25357537207614,12.5904241478207,14.331448406663,27.31992107080754
45.74077888802287,19.888888943766226,12.241450767106361,27.288732426379088
13.81060106551834,17.903726407273716,9.255210232722453,18.452435932337607
8.121258539382445,53.55879459911773,28.396356437961657,33.07163883504975
9.535010061984199,59.0671197914167,10.311193293921237,31.28684307460243
5.819982154319738,22.810681978640314,24.621524105244585,14.00297074724331
9.249933234016778,40.351161577109735,12.056131023163578,23.28140650560563
35.73530480373606,60.442181680672,27.154819902167006,44.464528527221155
8.203489180710305,53.96809268597504,32.967709684540495,35.67101445140841
19.35390336321926,42.5342323295109,31.56495923949682,33.152229821439725
43.019388993625455,45.420861427526376,30.912350575369704,39.319905661964484
6.047237108112164,40.5016328149768,9.13345141630558,22.513466810662006
41.65108171650211,27.852907079129235,5.358627985411711,29.52647472692434
17.683464864802996,43.90131957154097,28.560055482520653,34.71288032515428
10.317417242974532,51.33311812300544,15.99719412418535,31.685445950058725
36.353172441386775,62.39937495164846,18.429156603327197,46.010853712015575
33.302428105094776,48.177481238754886,3.1836655261488604,34.09262148868297
44.48624060871738,55.66729222258948,11.86390507245187,43.76987073855362
38.07819697117486,19.60429809727438,3.279703347229633,25.304253554542914
41.156641867318186,37.693448465187394,35.40905935884741,35.78313353970587
17.69155576570879,10.559897189625598,11.249073962304157,12.494934391356516
12.984779470087528,24.80073187129738,23.178812443774305,18.795627147856834
38.77766382383862,53.587702906780294,3.4812141851229557,39.14119772087148
41.30756326702688,69.5085970809618,27.340200869615007,53.665000355116796
49.5727313900303,15.950685975232954,14.275039138655567,26.1893239296544
23.567795461014192,34.08965895167729,36.1209291043913,26.032652025549137
21.740813860675242,58.00425812194957,35.748491179493364,40.036457751963376
39.938583233389856,22.24213807773393,14.361043497746415,28.686622430250814
20.336159311385803,43.30509695813718,36.23651403623778,34.927512003294076
46.88407965216041,53.98427776178049,39.8539915929536,49.52952368526923
43.62857383293553,46.95912701561074,33.36579523671003,42.51478044214531
24.304731231875827,21.28148407692497,34.1051112146987,22.346284536272943
38.78919805061738,31.323074121144366,11.462331972145417,30.994657709909063
38.95442933381071,57.027507069123835,23.91469115659474,42.41080305918918
9.640574097616968,43.253590847921,4.555724730759978,28.117655228643294
45.6148808005805,10.313776812574764,5.606881599223449,22.868798582415536
27.736356760153573,55.65944560168563,39.95791925726504,41.584762633157396
42.190585974848375,12.118681296414344,14.412291478184615,21.87979947544305
19.402232046377527,54.74402696387393,30.43098865785616,37.32590266831946
45.29854528232902,22.148833609914245,32.65327201501903,31.873116532236875
22.51407554303734,67.48440880716282,34.60488429827471,47.40255481400119
5.487694316613426,32.07644507812507,39.90987530128195,24.70990069571546
45.74218893886687,29.615896980284745,11.176866439760978,30.10902957986668
9.10790045537601,18.93328301994668,3.533331420668589,16.195290172802892
19.36911369156867,28.336252929412893,17.625277683794266,23.154175810084137
47.75278851728622,62.599045709692035,6.943065453499984,47.80933899304939
47.77732161219002,69.78006025763483,2.8521837881580945,47.47707342294429
30.804704965547874,32.098571830410904,15.696219431376472,29.091479203391003
33.43267454764097,36.916637857272555,31.782053540858985,35.29255381790517
25.18004848902439,53.32425629216422,23.514866266552694,33.73260697175067
18.194484726412902,63.17174682790447,13.885563589993454,41.6030186657215
19.789904541646216,45.58266005120705,26.864996208723348,35.39295177620911
35.26333052346673,33.491541890669765,10.816690851734807,28.782307072069734
38.8568538246956,34.75731045091742,2.546494950739231,27.545448050792437
40.621056967663186,51.73708878980841,31.04542868458424,44.40326885861985
40.53281642575492,10.19309581625672,25.702237224832345,24.087221710125007
9.104274637191066,47.17536024759044,30.96749973103648,31.320246077766328
27.248913711616165,31.329580626481444,3.479644634131293,24.714514800196746
7.590144200748993,57.651839876625054,33.81054585756478,36.37446956486823
29.7287997045681,15.57943838938793,25.541995601379526,25.41883769088292
24.868872561801965,45.29213601690343,23.409023327080327,34.90357767991059
44.94668822412349,38.858373393167426,25.7353338283522,36.26536467321912
20.79117556484354,48.53953155431364,34.848463380997835,38.81451902876084
10.268015739242264,13.8912156689781,24.30358724923847,17.986799136599206
11.434625692377614,44.799027245687874,24.076114435750814,35.28101760906604
39.26797842728625,43.689075277571426,39.6458079684991,39.08604985167795
32.81981284923175,43.639605664970254,30.755746348605584,37.761670342489396
9.550520425525562,46.20925999578729,18.80716460714314,23.734084662088883
8.784806275174883,50.58807623358173,28.881086001251255,32.721832014431655
36.543610915660395,58.299339980846185,16.790757924287963,41.286717800385965
